VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge
1,2020-04-01 08:40:49,2020-04-01 08:47:00,1,2.00,1,N,229,263,1,8,2.5,0.5,1.13,0,0.3,12.43,2.5
1,2020-04-01 08:58:28,2020-04-01 09:00:54,1,1.00,1,N,75,74,2,5,0,0.5,0,0,0.3,5.8,0
1,2020-04-01 08:38:24,2020-04-01 08:42:43,1,.80,1,N,168,168,2,5,0,0.5,0,0,0.3,5.8,0
2,2020-04-01 08:47:59,2020-04-01 09:09:55,1,5.03,1,N,238,48,1,19.5,0,0.5,1,0,0.3,23.8,2.5
2,2020-04-01 08:03:22,2020-04-01 08:12:57,2,2.58,1,N,233,90,1,10,0,0.5,2.66,0,0.3,15.96,2.5
2,2020-04-01 08:44:22,2020-04-01 08:47:09,2,.52,1,N,137,170,1,4,0,0.5,1,0,0.3,8.3,2.5
2,2020-04-01 08:31:27,2020-04-01 08:35:50,1,.90,1,N,74,74,2,5.5,0,0.5,0,0,0.3,6.3,0
2,2020-04-01 08:15:04,2020-04-01 08:22:40,1,2.24,1,N,141,107,2,8,0,0.5,0,0,0.3,11.3,2.5
2,2020-04-01 08:38:17,2020-04-01 08:47:16,1,2.02,1,N,164,229,1,9,0,0.5,2.46,0,0.3,14.76,2.5
2,2020-04-01 08:55:45,2020-04-01 09:04:42,1,1.40,1,N,163,143,1,8,0,0.5,1,0,0.3,12.3,2.5
2,2020-04-01 08:14:33,2020-04-01 08:29:32,1,8.91,1,N,233,138,1,25,0,0.5,8.6,6.12,0.3,43.02,2.5
1,2020-04-01 08:58:47,2020-04-01 09:04:42,1,1.30,1,N,239,142,1,7,2.5,0.5,1.55,0,0.3,11.85,2.5
1,2020-04-01 08:00:03,2020-04-01 08:17:06,2,4.40,1,N,41,244,2,17.5,0,0.5,0,0,0.3,18.3,0
1,2020-04-01 08:26:09,2020-04-01 08:31:24,0,.70,1,N,243,243,2,5.5,0,0.5,0,0,0.3,6.3,0
1,2020-04-01 08:59:27,2020-04-01 09:02:09,0,.70,1,N,238,239,1,4.5,2.5,0.5,7.8,0,0.3,15.6,2.5
2,2020-04-01 08:09:48,2020-04-01 08:20:27,1,2.53,1,N,263,230,1,10,0,0.5,2.66,0,0.3,15.96,2.5
2,2020-04-01 08:22:46,2020-04-01 08:32:51,1,2.36,1,N,163,75,2,10,0,0.5,0,0,0.3,13.3,2.5
2,2020-04-01 08:40:43,2020-04-01 08:46:34,1,1.03,1,N,141,262,1,6,0,0.5,5.7,0,0.3,15,2.5
2,2020-04-01 08:56:35,2020-04-01 09:03:15,1,2.53,1,N,229,137,1,9.5,0,0.5,1,0,0.3,13.8,2.5
1,2020-04-01 09:30:53,2020-04-01 09:34:09,1,.50,1,N,238,238,2,4.5,2.5,0.5,0,0,0.3,7.8,2.5
1,2020-04-01 09:02:37,2020-04-01 09:08:57,1,2.80,1,N,74,140,1,10,2.5,0.5,2.65,0,0.3,15.95,2.5
1,2020-04-01 09:26:11,2020-04-01 09:29:31,1,.80,1,N,263,236,1,4.5,2.5,0.5,1,0,0.3,8.8,2.5
1,2020-04-01 09:58:52,2020-04-01 10:00:13,1,.50,1,N,141,141,1,3.5,2.5,0.5,1,0,0.3,7.8,2.5
2,2020-04-01 09:32:53,2020-04-01 10:10:45,4,6.34,1,N,77,97,2,28.5,0,0.5,0,0,0.3,29.3,0
1,2020-04-01 09:22:57,2020-04-01 09:25:08,0,.60,2,N,132,132,4,52,0,0.5,0,0,0.3,52.8,0
1,2020-04-01 09:25:49,2020-04-01 09:48:16,0,20.30,1,N,132,235,2,53,0,0.5,0,6.12,0.3,59.92,0
1,2020-04-01 09:02:41,2020-04-01 09:08:43,1,1.90,1,N,234,162,1,7.5,2.5,0.5,1.2,0,0.3,12,2.5
1,2020-04-01 09:42:41,2020-04-01 09:44:53,1,.70,1,N,142,237,1,4,2.5,0.5,1,0,0.3,8.3,2.5
2,2020-04-01 09:27:49,2020-04-01 09:30:19,1,.93,1,N,236,141,1,4.5,0,0.5,1.17,0,0.3,8.97,2.5
1,2020-04-01 09:11:30,2020-04-01 09:19:07,1,3.30,1,N,262,137,1,11.5,2.5,0.5,2.95,0,0.3,17.75,2.5
1,2020-04-01 09:44:52,2020-04-01 09:52:42,1,3.30,1,N,107,263,1,10.5,2.5,0.5,4.1,0,0.3,17.9,2.5
1,2020-04-01 09:09:58,2020-04-01 09:16:45,1,1.10,1,N,170,137,2,6.5,2.5,0.5,0,0,0.3,9.8,2.5
1,2020-04-01 09:23:56,2020-04-01 09:27:30,1,1.20,1,N,107,162,1,5.5,2.5,0.5,5,0,0.3,13.8,2.5
2,2020-04-01 09:24:17,2020-04-01 09:31:45,1,1.87,1,N,142,236,1,8,0,0.5,2.26,0,0.3,13.56,2.5
1,2020-04-01 09:58:38,2020-04-01 10:16:37,1,.00,1,N,263,94,1,24.2,0,0.5,0,0,0.3,25,0
2,2020-04-01 09:41:00,2020-04-01 09:47:55,3,1.51,1,N,262,75,1,7.5,0,0.5,2.16,0,0.3,12.96,2.5
1,2020-04-01 09:04:40,2020-04-01 09:07:03,1,.40,1,N,144,144,2,4,2.5,0.5,0,0,0.3,7.3,2.5
1,2020-04-01 09:16:52,2020-04-01 09:23:14,1,2.90,1,N,170,75,2,9.5,2.5,0.5,0,0,0.3,12.8,2.5
1,2020-04-01 09:46:27,2020-04-01 09:53:48,2,1.30,1,N,142,237,2,7,2.5,0.5,0,0,0.3,10.3,2.5
1,2020-04-01 09:09:18,2020-04-01 09:27:25,2,5.40,1,N,238,107,2,18,2.5,0.5,0,0,0.3,21.3,2.5
2,2020-04-01 09:42:09,2020-04-01 09:55:20,3,3.76,1,N,263,164,1,14,0,0.5,1.5,0,0.3,18.8,2.5
2,2020-04-01 09:55:02,2020-04-01 09:55:53,1,.21,1,N,170,170,1,3,0,0.5,1.26,0,0.3,7.56,2.5
1,2020-04-01 09:24:15,2020-04-01 09:52:20,1,.00,1,N,47,4,1,28.2,0,0.5,0,0,0.3,29,0
1,2020-04-01 09:01:08,2020-04-01 09:05:12,1,1.30,1,N,68,142,1,6,2.5,0.5,1.85,0,0.3,11.15,2.5
1,2020-04-01 09:11:29,2020-04-01 09:16:05,2,.70,1,N,137,170,1,5,2.5,0.5,1,0,0.3,9.3,2.5
1,2020-04-01 09:47:59,2020-04-01 09:58:29,2,5.90,1,N,140,209,1,18,2.5,0.5,3.2,0,0.3,24.5,2.5
1,2020-04-01 09:57:09,2020-04-01 10:00:30,1,.70,1,N,193,193,2,4.5,0,0.5,0,0,0.3,5.3,0
2,2020-04-01 09:35:06,2020-04-01 09:42:09,1,1.67,1,N,90,137,1,7.5,0,0.5,3.24,0,0.3,14.04,2.5
2,2020-04-01 09:17:30,2020-04-01 09:21:50,1,.90,1,N,74,74,1,5,0,0.5,1,0,0.3,6.8,0
2,2020-04-01 09:58:16,2020-04-01 10:13:43,1,4.58,1,N,68,263,1,16,0,0.5,3.2,0,0.3,22.5,2.5
1,2020-04-01 09:50:59,2020-04-01 09:58:04,1,2.40,1,N,140,74,2,8.5,2.5,0.5,0,0,0.3,11.8,2.5
2,2020-04-01 10:26:12,2020-04-01 10:28:57,1,1.00,1,N,226,226,2,5,0,0.5,0,0,0.3,5.8,0
2,2020-04-01 10:52:17,2020-04-01 11:10:07,1,4.65,1,N,75,230,2,16.5,0,0.5,0,0,0.3,19.8,2.5
2,2020-04-01 09:01:25,2020-04-01 09:04:35,1,.97,1,N,236,236,1,5,0,0.5,1,0,0.3,9.3,2.5
2,2020-04-01 09:11:08,2020-04-01 09:15:20,1,1.03,1,N,236,237,1,5.5,0,0.5,0,0,0.3,8.8,2.5
1,2020-04-01 09:24:44,2020-04-01 09:46:48,1,8.30,1,N,90,244,1,26.5,2.5,0.5,5.95,0,0.3,35.75,2.5
1,2020-04-01 09:57:32,2020-04-01 10:01:16,1,.80,1,N,166,166,2,5,0,0.5,0,0,0.3,5.8,0
2,2020-04-01 09:02:42,2020-04-01 09:06:41,1,.75,1,N,229,163,1,5,0,0.5,1.66,0,0.3,9.96,2.5
2,2020-04-01 09:10:30,2020-04-01 09:14:00,1,.82,1,N,142,143,1,5,0,0.5,2.49,0,0.3,10.79,2.5
2,2020-04-01 09:04:18,2020-04-01 09:08:11,1,.71,1,N,143,239,1,4.5,0,0.5,1,0,0.3,8.8,2.5
1,2020-04-01 09:13:09,2020-04-01 09:19:54,1,2.20,1,N,229,263,1,8.5,2.5,0.5,2.35,0,0.3,14.15,2.5
1,2020-04-01 09:51:15,2020-04-01 09:55:15,1,.80,1,N,238,75,1,5,0,0.5,1.15,0,0.3,6.95,0
2,2020-04-01 08:59:37,2020-04-01 09:11:32,1,5.57,1,N,75,244,2,17,0,0.5,0,0,0.3,17.8,0
1,2020-04-01 09:05:24,2020-04-01 09:09:57,1,.80,1,N,152,116,2,5.5,0,0.5,0,0,0.3,6.3,0
1,2020-04-01 09:24:51,2020-04-01 09:34:56,1,1.60,1,N,152,244,2,9.5,0,0.5,0,0,0.3,10.3,0
2,2020-04-01 09:51:57,2020-04-01 10:28:27,1,1.88,1,N,239,239,1,19,0,0.5,5,0,0.3,27.3,2.5
2,2020-04-01 09:06:46,2020-04-01 09:12:18,3,1.39,1,N,143,238,1,6.5,0,0.5,1.96,0,0.3,11.76,2.5
1,2020-04-01 09:30:07,2020-04-01 09:36:27,1,2.20,1,N,141,107,1,8.5,2.5,0.5,1,0,0.3,12.8,2.5
1,2020-04-01 09:42:33,2020-04-01 09:48:12,1,2.50,1,N,107,141,2,8.5,2.5,0.5,0,0,0.3,11.8,2.5
2,2020-04-01 09:16:11,2020-04-01 09:23:12,1,2.03,1,N,41,238,2,8,0,0.5,0,0,0.3,11.3,2.5
2,2020-04-01 09:36:13,2020-04-01 09:45:07,1,1.72,1,N,142,236,1,8.5,0,0.5,3,0,0.3,14.8,2.5
1,2020-04-01 09:08:10,2020-04-01 09:24:53,1,6.40,1,N,239,12,2,20.5,2.5,0.5,0,0,0.3,23.8,2.5
1,2020-04-01 09:21:23,2020-04-01 09:39:49,1,3.70,1,N,234,4,2,15.5,2.5,0.5,0,0,0.3,18.8,2.5
1,2020-04-01 09:11:09,2020-04-01 09:31:56,1,7.30,1,N,151,79,1,23.5,2.5,0.5,2,0,0.3,28.8,2.5
1,2020-04-01 09:39:57,2020-04-01 09:54:58,1,5.60,1,N,224,75,1,19,2.5,0.5,4.45,0,0.3,26.75,2.5
2,2020-04-01 08:59:00,2020-04-01 09:01:52,1,.89,1,N,125,249,2,5,0,0.5,0,0,0.3,8.3,2.5
2,2020-04-01 09:05:42,2020-04-01 09:11:30,1,.86,1,N,68,68,1,5.5,0,0.5,1.76,0,0.3,10.56,2.5
2,2020-04-01 09:17:08,2020-04-01 09:19:50,1,.67,1,N,263,236,1,4,0,0.5,0.73,0,0.3,8.03,2.5
2,2020-04-01 09:29:39,2020-04-01 09:34:12,1,.86,1,N,262,236,1,5.5,0,0.5,2.64,0,0.3,11.44,2.5
2,2020-04-01 09:35:47,2020-04-01 09:39:10,1,.85,1,N,236,236,1,5,0,0.5,1.66,0,0.3,9.96,2.5
2,2020-04-01 09:44:28,2020-04-01 09:47:03,1,1.16,1,N,263,74,1,5,0,0.5,1,0,0.3,9.3,2.5
1,2020-04-01 09:04:59,2020-04-01 09:17:00,1,3.10,1,N,238,74,1,12,2.5,0.5,0,0,0.3,15.3,2.5
1,2020-04-01 09:32:57,2020-04-01 09:35:43,1,1.00,1,N,239,142,2,5,2.5,0.5,0,0,0.3,8.3,2.5
2,2020-04-01 09:20:38,2020-04-01 09:22:55,1,.44,1,N,140,141,2,3.5,0,0.5,0,0,0.3,6.8,2.5
2,2020-04-01 09:58:33,2020-04-01 10:03:40,1,2.29,1,N,263,233,1,8,0,0.5,2.26,0,0.3,13.56,2.5
2,2020-04-01 09:09:27,2020-04-01 09:24:47,5,5.49,1,N,107,75,2,18.5,0,0.5,0,0,0.3,21.8,2.5
2,2020-04-01 09:15:28,2020-04-01 09:19:11,1,.89,1,N,263,236,1,5,0,0.5,1.66,0,0.3,9.96,2.5
2,2020-04-01 09:28:53,2020-04-01 09:35:53,1,1.82,1,N,263,238,1,8,0,0.5,2.26,0,0.3,13.56,2.5
2,2020-04-01 09:47:08,2020-04-01 09:51:34,1,.74,1,N,263,75,2,5,0,0.5,0,0,0.3,5.8,0
2,2020-04-01 09:05:26,2020-04-01 09:17:31,1,2.52,1,N,262,163,1,11.5,0,0.5,2.96,0,0.3,17.76,2.5
2,2020-04-01 09:33:09,2020-04-01 09:35:12,1,.30,1,N,151,238,2,3.5,0,0.5,0,0,0.3,4.3,0
1,2020-04-01 09:27:23,2020-04-01 09:41:34,1,.00,1,N,39,35,1,17.2,0,0.5,0,0,0.3,18,0
2,2020-04-01 09:51:07,2020-04-01 09:54:53,1,.87,1,N,74,41,2,5,0,0.5,0,0,0.3,5.8,0
1,2020-04-01 09:13:24,2020-04-01 09:15:53,1,1.00,1,N,141,236,2,5,2.5,0.5,0,0,0.3,8.3,2.5
1,2020-04-01 09:29:01,2020-04-01 09:33:34,2,1.70,1,N,141,162,2,6.5,2.5,0.5,0,0,0.3,9.8,2.5
1,2020-04-01 09:50:01,2020-04-01 10:03:33,1,4.10,1,N,263,186,1,14.5,2.5,0.5,1.25,0,0.3,19.05,2.5
2,2020-04-01 09:06:39,2020-04-01 09:18:07,1,3.36,1,N,75,239,1,12,0,0.5,1,0,0.3,16.3,2.5
2,2020-04-01 09:34:47,2020-04-01 09:40:00,1,.88,1,N,236,263,2,5.5,0,0.5,0,0,0.3,8.8,2.5
2,2020-04-01 09:49:13,2020-04-01 09:51:14,1,.46,1,N,263,236,1,3.5,0,0.5,1.7,0,0.3,8.5,2.5
1,2020-04-01 09:34:06,2020-04-01 09:42:06,1,1.20,1,N,239,238,1,7.5,2.5,0.5,1,0,0.3,11.8,2.5
1,2020-04-01 09:12:58,2020-04-01 09:15:19,0,.70,1,N,151,166,1,4.5,0,0.5,1.05,0,0.3,6.35,0
2,2020-04-01 09:08:12,2020-04-01 09:15:15,1,1.18,1,N,74,43,2,7,0,0.5,0,0,0.3,7.8,0
2,2020-04-01 09:28:15,2020-04-01 09:36:16,1,1.95,1,N,262,161,1,8.5,0,0.5,3.2,0,0.3,15,2.5
2,2020-04-01 09:07:06,2020-04-01 09:20:58,1,6.01,1,N,162,42,2,19.5,0,0.5,0,0,0.3,22.8,2.5
2,2020-04-01 09:27:57,2020-04-01 09:41:54,1,4.26,1,N,41,100,1,14.5,0,0.5,3.56,0,0.3,21.36,2.5
2,2020-04-01 09:50:49,2020-04-01 09:56:48,1,2.15,1,N,50,238,2,8,0,0.5,0,0,0.3,11.3,2.5
2,2020-04-01 09:56:29,2020-04-01 10:03:39,1,1.31,1,N,238,142,1,7.5,0,0.5,1.62,0,0.3,12.42,2.5
2,2020-04-01 09:45:29,2020-04-01 09:56:24,1,2.98,1,N,170,143,2,11.5,0,0.5,0,0,0.3,14.8,2.5
1,2020-04-01 09:31:02,2020-04-01 09:35:16,1,1.40,1,N,100,162,1,6,2.5,0.5,1.85,0,0.3,11.15,2.5
2,2020-04-01 09:12:18,2020-04-01 09:14:23,2,.74,1,N,137,162,1,4,0,0.5,1.82,0,0.3,9.12,2.5
2,2020-04-01 09:03:04,2020-04-01 09:17:05,2,3.05,1,N,75,152,2,12.5,0,0.5,0,0,0.3,13.3,0
2,2020-04-01 09:18:33,2020-04-01 09:21:47,1,.96,1,N,152,166,2,5,0,0.5,0,0,0.3,5.8,0
2,2020-04-01 09:38:50,2020-04-01 09:47:01,1,1.17,1,N,107,90,1,7,0,0.5,1,0,0.3,11.3,2.5
2,2020-04-01 09:13:08,2020-04-01 09:16:35,1,.91,1,N,107,170,1,5,0,0.5,1.66,0,0.3,9.96,2.5
2,2020-04-01 09:37:31,2020-04-01 09:51:02,1,5.70,1,N,141,211,1,18,0,0.5,4.26,0,0.3,25.56,2.5
2,2020-04-01 09:51:58,2020-04-01 10:06:14,1,5.55,1,N,211,141,1,18,0,0.5,4.26,0,0.3,25.56,2.5
1,2020-04-01 09:32:02,2020-04-01 09:55:13,1,.00,1,N,91,181,1,20.2,0,0.5,0,0,0.3,21,0
1,2020-04-01 09:27:14,2020-04-01 09:31:44,1,.50,1,N,236,75,1,5,2.5,0.5,1.65,0,0.3,9.95,2.5
2,2020-04-01 09:33:57,2020-04-01 09:37:55,1,.86,1,N,262,140,2,5,0,0.5,0,0,0.3,8.3,2.5
2,2020-04-01 09:56:08,2020-04-01 09:59:30,1,.58,1,N,262,262,1,4.5,0,0.5,1,0,0.3,8.8,2.5
1,2020-04-01 09:57:25,2020-04-01 10:35:38,1,12.70,1,N,162,229,2,41.5,2.5,0.5,0,0,0.3,44.8,2.5
1,2020-04-01 09:28:23,2020-04-01 09:34:13,1,.90,1,N,140,236,1,6,2.5,0.5,1.86,0,0.3,11.16,2.5
1,2020-04-01 09:38:40,2020-04-01 09:49:03,1,1.00,1,N,237,140,2,8,2.5,0.5,0,0,0.3,11.3,2.5
1,2020-04-01 09:55:23,2020-04-01 10:13:50,1,4.70,1,N,262,68,1,17,2.5,0.5,5.05,0,0.3,25.35,2.5
1,2020-04-01 09:42:58,2020-04-01 09:47:52,1,1.00,1,N,140,237,1,5.5,2.5,0.5,1.75,0,0.3,10.55,2.5
2,2020-04-01 09:04:52,2020-04-01 09:08:34,1,.57,1,N,236,262,2,4.5,0,0.5,0,0,0.3,7.8,2.5
2,2020-04-01 09:22:22,2020-04-01 09:30:12,1,2.29,1,N,237,100,1,8.5,0,0.5,2.95,0,0.3,14.75,2.5
1,2020-04-01 09:16:20,2020-04-01 09:19:41,0,.90,1,N,113,234,1,5,2.5,0.5,2.45,0,0.3,10.75,2.5
1,2020-04-01 09:41:16,2020-04-01 10:15:10,0,3.10,1,N,229,229,1,21.5,2.5,0.5,4.95,0,0.3,29.75,2.5
1,2020-04-01 09:34:00,2020-04-01 09:37:52,1,1.00,1,N,43,141,2,5.5,2.5,0.5,0,0,0.3,8.8,2.5
2,2020-04-01 08:59:37,2020-04-01 09:07:41,1,2.99,1,N,140,74,2,10,0,0.5,0,0,0.3,13.3,2.5
1,2020-04-01 09:00:02,2020-04-01 09:03:20,1,1.00,1,N,75,74,1,5.5,0,0.5,0,0,0.3,6.3,0
1,2020-04-01 09:26:25,2020-04-01 09:41:19,1,1.60,1,N,145,226,2,11.5,0,0.5,0,0,0.3,12.3,0
2,2020-04-01 09:06:29,2020-04-01 09:20:41,3,3.39,1,N,137,231,1,13.5,0,0.5,5.04,0,0.3,21.84,2.5
2,2020-04-01 09:41:52,2020-04-01 09:48:58,6,1.54,1,N,170,107,1,7.5,0,0.5,2.16,0,0.3,12.96,2.5
2,2020-04-01 09:56:06,2020-04-01 09:58:16,6,.27,1,N,137,170,1,3.5,0,0.5,1.36,0,0.3,8.16,2.5
1,2020-04-01 09:33:07,2020-04-01 09:42:46,1,.00,1,N,213,47,1,17.2,0,0.5,0,0,0.3,18,0
2,2020-04-01 09:25:47,2020-04-01 09:27:27,2,.64,1,N,141,141,1,4,0,0.5,2,0,0.3,9.3,2.5
2,2020-04-01 09:34:57,2020-04-01 09:42:31,1,2.04,1,N,140,162,2,8.5,0,0.5,0,0,0.3,11.8,2.5
2,2020-04-01 09:46:52,2020-04-01 09:52:10,1,.82,1,N,161,48,3,-5.5,0,-0.5,0,0,-0.3,-8.8,-2.5
2,2020-04-01 09:46:52,2020-04-01 09:52:10,1,.82,1,N,161,48,2,5.5,0,0.5,0,0,0.3,8.8,2.5
2,2020-04-01 08:52:29,2020-04-01 09:00:32,1,3.10,1,N,132,10,1,11,0,0.5,0,0,0.3,11.8,0
1,2020-04-01 09:07:15,2020-04-01 09:15:42,1,1.60,1,N,262,237,1,8,2.5,0.5,2.25,0,0.3,13.55,2.5
1,2020-04-01 09:21:23,2020-04-01 09:26:21,1,.70,1,N,100,162,1,5.5,2.5,0.5,1.75,0,0.3,10.55,2.5
1,2020-04-01 09:36:55,2020-04-01 09:47:45,1,3.30,1,N,164,75,1,12,2.5,0.5,4.55,0,0.3,19.85,2.5
2,2020-04-01 09:32:19,2020-04-01 09:40:40,1,2.47,1,N,48,238,2,9.5,0,0.5,0,0,0.3,12.8,2.5
2,2020-04-01 09:48:34,2020-04-01 10:10:17,1,10.25,1,N,151,33,1,31,0,0.5,6.86,0,0.3,43.11,2.5
1,2020-04-01 09:35:10,2020-04-01 09:37:00,1,.50,1,N,151,238,1,4,0,0.5,1.15,0,0.3,5.95,0
1,2020-04-01 09:40:14,2020-04-01 09:49:46,1,3.30,1,N,151,68,1,11.5,2.5,0.5,2.95,0,0.3,17.75,2.5
1,2020-04-01 09:00:13,2020-04-01 09:07:28,1,1.10,1,N,233,48,2,7,2.5,0.5,0,0,0.3,10.3,2.5
1,2020-04-01 09:21:36,2020-04-01 09:35:41,1,5.10,1,N,239,137,1,17,2.5,0.5,3.05,0,0.3,23.35,2.5
1,2020-04-01 09:25:36,2020-04-01 09:31:37,1,1.50,1,N,233,107,1,7,2.5,0.5,2.55,0,0.3,12.85,2.5
1,2020-04-01 09:50:04,2020-04-01 09:58:51,2,2.30,1,N,170,140,1,9,2.5,0.5,3.05,0,0.3,15.35,2.5
1,2020-04-01 09:43:20,2020-04-01 09:53:24,1,3.60,1,N,262,137,1,13,2.5,0.5,3.7,0,0.3,20,2.5
1,2020-04-01 09:18:45,2020-04-01 09:25:15,1,.90,1,N,238,166,2,6.5,0,0.5,0,0,0.3,7.3,0
1,2020-04-01 09:49:07,2020-04-01 09:54:08,1,.90,1,N,161,229,2,5.5,2.5,0.5,0,0,0.3,8.8,2.5
1,2020-04-01 09:35:54,2020-04-01 09:40:51,1,.60,1,N,236,262,1,5.5,2.5,0.5,1.75,0,0.3,10.55,2.5
1,2020-04-01 09:45:04,2020-04-01 09:52:44,1,1.60,1,N,140,161,1,7.5,2.5,0.5,2.15,0,0.3,12.95,2.5
1,2020-04-01 09:09:05,2020-04-01 09:30:05,1,3.20,1,N,170,164,2,16,2.5,0.5,0,0,0.3,19.3,2.5
2,2020-04-01 09:10:52,2020-04-01 09:16:04,1,1.23,1,N,236,239,1,6.5,0,0.5,0,0,0.3,9.8,2.5
2,2020-04-01 09:56:13,2020-04-01 10:05:35,1,2.61,1,N,237,74,1,10,0,0.5,2,0,0.3,15.3,2.5
1,2020-04-01 09:21:00,2020-04-01 09:46:14,1,.00,1,N,260,75,1,26.2,0,0.5,0,0,0.3,27,0
1,2020-04-01 09:09:05,2020-04-01 09:14:36,1,1.70,1,N,162,236,1,7,2.5,0.5,1.4,0,0.3,11.7,2.5
1,2020-04-01 09:59:01,2020-04-01 10:19:09,1,4.20,1,N,262,186,2,17,2.5,0.5,0,0,0.3,20.3,2.5
2,2020-04-01 09:48:25,2020-04-01 09:51:17,2,.56,1,N,239,239,2,4,0,0.5,0,0,0.3,7.3,2.5
2,2020-04-01 09:20:41,2020-04-01 09:23:15,1,.85,1,N,238,236,1,4.5,0,0.5,1.06,0,0.3,6.36,0
2,2020-04-01 09:50:53,2020-04-01 10:16:14,1,6.35,1,N,186,234,1,23,0,0.5,3.3,0,0.3,29.6,2.5
2,2020-04-01 09:11:01,2020-04-01 09:22:13,2,2.11,1,N,166,42,2,10.5,0,0.5,0,0,0.3,11.3,0
2,2020-04-01 09:25:07,2020-04-01 09:32:12,3,1.65,1,N,42,168,2,7.5,0,0.5,0,0,0.3,8.3,0
1,2020-04-01 09:04:16,2020-04-01 09:11:35,1,2.50,1,N,75,159,2,9,0,0.5,0,0,0.3,9.8,0
1,2020-04-01 09:17:10,2020-04-01 09:20:01,1,.00,1,N,69,247,2,3.5,0,0.5,0,0,0.3,4.3,0
1,2020-04-01 09:38:41,2020-04-01 09:53:58,1,2.20,1,N,41,42,2,12,0,0.5,0,0,0.3,12.8,0
2,2020-04-01 09:32:36,2020-04-01 09:47:06,1,2.50,1,N,140,239,1,12,0,0.5,3.06,0,0.3,18.36,2.5
1,2020-04-01 09:30:24,2020-04-01 09:39:50,1,2.10,1,N,262,151,1,9.5,2.5,0.5,2.55,0,0.3,15.35,2.5
2,2020-04-01 09:35:04,2020-04-01 09:46:42,1,3.15,1,N,75,167,2,12,0,0.5,0,0,0.3,12.8,0
2,2020-04-01 09:16:57,2020-04-01 09:21:40,1,.93,1,N,236,140,2,5.5,0,0.5,0,0,0.3,8.8,2.5
2,2020-04-01 09:29:59,2020-04-01 09:32:55,1,.81,1,N,100,161,1,4.5,0,0.5,1.56,0,0.3,9.36,2.5
2,2020-04-01 09:55:53,2020-04-01 10:05:48,1,1.21,1,N,151,43,2,8.5,0,0.5,0,0,0.3,9.3,0
2,2020-04-01 09:08:39,2020-04-01 09:20:35,1,2.48,1,N,236,151,1,11,0,0.5,2.86,0,0.3,17.16,2.5
2,2020-04-01 09:28:40,2020-04-01 09:37:27,1,2.27,1,N,143,170,2,9.5,0,0.5,0,0,0.3,12.8,2.5
2,2020-04-01 09:45:42,2020-04-01 09:50:10,1,1.14,1,N,236,237,1,6,0,0.5,1.86,0,0.3,11.16,2.5
2,2020-04-01 08:35:14,2020-04-01 08:41:10,1,1.38,1,N,170,163,1,6.5,0,0.5,2.94,0,0.3,12.74,2.5
2,2020-04-01 09:45:44,2020-04-01 10:04:31,1,3.28,1,N,24,244,2,15.5,0,0.5,0,0,0.3,16.3,0
2,2020-04-01 09:48:11,2020-04-01 09:52:03,1,1.35,1,N,50,142,1,6,0,0.5,2.79,0,0.3,12.09,2.5
2,2020-04-01 09:35:45,2020-04-01 09:47:07,2,2.35,1,N,141,186,1,10.5,0,0.5,4.14,0,0.3,17.94,2.5
2,2020-04-01 09:28:13,2020-04-01 09:41:14,1,2.55,1,N,151,263,2,11,0,0.5,0,0,0.3,14.3,2.5
2,2020-04-01 09:23:37,2020-04-01 09:27:20,1,.65,1,N,75,74,2,4.5,0,0.5,0,0,0.3,5.3,0
2,2020-04-01 09:34:38,2020-04-01 09:45:14,1,3.96,1,N,74,162,1,13,0,0.5,3.26,0,0.3,19.56,2.5
1,2020-04-01 09:22:27,2020-04-01 09:24:33,1,.40,1,N,239,239,2,3.5,2.5,0.5,0,0,0.3,6.8,2.5
2,2020-04-01 09:31:30,2020-04-01 09:36:19,3,1.12,1,N,48,143,2,6,0,0.5,0,0,0.3,9.3,2.5
2,2020-04-01 09:15:42,2020-04-01 09:18:58,3,1.34,1,N,79,137,2,5.5,0,0.5,0,0,0.3,8.8,2.5
2,2020-04-01 09:20:59,2020-04-01 09:26:58,2,2.17,1,N,137,141,1,8,0,0.5,2.26,0,0.3,13.56,2.5
1,2020-04-01 09:23:20,2020-04-01 09:25:56,1,.60,1,N,237,237,1,4,2.5,0.5,2.15,0,0.3,9.45,2.5
2,2020-04-01 09:41:20,2020-04-01 09:44:54,1,.51,1,N,238,238,1,4.5,0,0.5,1,0,0.3,8.8,2.5
1,2020-04-01 09:28:10,2020-04-01 09:50:36,1,7.60,1,N,65,179,1,25,0,0.5,5.15,0,0.3,30.95,0
1,2020-04-01 09:52:12,2020-04-01 10:07:55,1,3.60,1,N,179,129,1,14,0,0.5,2.95,0,0.3,17.75,0
2,2020-04-01 09:00:31,2020-04-01 09:02:31,1,.70,1,N,137,233,1,4,0,0.5,1.46,0,0.3,8.76,2.5
2,2020-04-01 09:14:57,2020-04-01 09:18:13,5,.76,1,N,263,236,2,4.5,0,0.5,0,0,0.3,7.8,2.5
2,2020-04-01 09:27:02,2020-04-01 09:40:36,5,3.84,1,N,239,90,1,14,0,0.5,2.6,0,0.3,19.9,2.5
